time_s,distance_m,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,accel_mag,gyro_mag,jerk
30.36,21.252,0.05515,-0.03759,9.78658,-0.0121,0.00179,0.01697,9.78681,0.02092,-0.80545
30.38,21.266,0.04459,-0.02213,9.80459,-0.01518,0.00182,0.01779,9.80472,0.02345,0.89536
30.4,21.28,0.06043,0.0051,9.80514,-0.00955,0.0004,0.0165,9.80533,0.01907,0.03049
30.42,21.294,0.0445,-0.02488,9.81855,-0.01417,0.00366,0.0162,9.81868,0.02184,0.66744
30.44,21.308,0.0172,0.01054,9.83413,-0.0097,-0.00596,0.01767,9.83415,0.02102,0.77374
30.46,21.322,0.0105,0.01526,9.83645,-0.00923,0.0012,0.01369,9.83647,0.01655,0.11586
30.48,21.336,-0.00096,-0.03594,9.86582,-0.00862,-0.00259,0.01365,9.86588,0.01635,1.47069
30.5,21.35,-0.04098,-0.00036,9.82566,-0.01093,0.00287,0.013,9.82575,0.01722,-2.00688
30.52,21.364,-0.04199,-0.00875,9.80645,-0.00833,0.00272,0.02068,9.80654,0.02246,-0.96032
30.54,21.378,-0.01538,-0.01652,9.81955,-0.00833,-0.00363,0.0161,9.81957,0.01849,0.65169
30.56,21.392,-0.05097,-0.00474,9.82646,-0.00948,-0.00092,0.01109,9.8266,0.01462,0.35117
30.58,21.406,-0.0356,-0.00745,9.82533,-0.00876,-0.00381,0.01422,9.8254,0.01713,-0.05983
30.6,21.42,-0.07857,0.00736,9.87508,-0.00984,-0.0001,0.0165,9.8754,0.01922,2.49985
30.62,21.434,-0.00414,-0.00723,9.82111,-0.00716,0.00028,0.01396,9.82111,0.01569,-2.71421
30.64,21.448,-0.00906,0.00397,9.85073,-0.01177,-0.00331,0.01071,9.85074,0.01626,1.4813
30.66,21.462,0.02807,0.00806,9.84931,-0.00913,-0.00403,0.00983,9.84935,0.014,-0.0695
30.68,21.476,0.04531,0.02463,9.83575,-0.01241,0.0057,0.01058,9.83588,0.01728,-0.67331
30.7,21.49,0.05839,0.0275,9.88041,-0.01007,-0.00563,0.01172,9.88062,0.01645,2.23681
30.72,21.504,0.07227,-0.00151,9.82452,-0.00388,-0.00303,0.00903,9.82479,0.01028,-2.79147
30.74,21.518,0.11161,0.02152,9.88245,-0.00785,-0.00235,0.01704,9.8831,0.01891,2.91577
30.76,21.532,0.09128,-0.00562,9.85048,-0.0056,-0.00344,0.01092,9.8509,0.01275,-1.61019
30.78,21.546,0.11319,0.02489,9.84626,-0.01005,-0.00929,0.01449,9.84694,0.01993,-0.19781
30.8,21.56,0.15506,0.04458,9.86645,-0.00092,-0.00222,0.01452,9.86777,0.01472,1.04126
30.82,21.574,0.1204,0.03668,9.895,-0.0058,-0.00301,0.01669,9.8958,0.01792,1.40127
30.84,21.588,0.11324,0.04813,9.87045,-0.00659,-0.01005,0.00977,9.87122,0.01548,-1.2289
30.86,21.602,0.13102,-0.00608,9.86162,-0.01021,-0.00476,0.00888,9.86249,0.01435,-0.43619
30.88,21.616,0.10103,0.00093,9.86886,-0.00337,-0.01034,0.01409,9.86938,0.0178,0.34414
30.9,21.63,0.08231,0.01421,9.86546,-0.00475,0.00245,0.0176,9.86581,0.0184,-0.17824
30.92,21.644,0.10038,0.01164,9.87047,-0.00507,0.00371,0.00989,9.87098,0.01171,0.25865
30.94,21.658,0.06655,0.00102,9.85396,-0.0056,-0.00527,0.01345,9.85419,0.0155,-0.83993
30.96,21.672,0.09097,0.00685,9.83878,-0.00836,-0.00992,0.01406,9.8392,0.01914,-0.74909
30.98,21.686,0.10441,0.01669,9.85001,-0.00879,-0.00717,0.00856,9.85058,0.01421,0.56868
31,21.7,0.08113,0.05004,9.86193,-0.00568,-0.00384,0.0045,9.86239,0.0082,0.59073
31.02,21.714,0.06678,0.03974,9.88258,-0.0071,-0.00637,0.00964,9.88288,0.01356,1.0245
31.04,21.728,0.04719,0.0181,9.86711,-0.00831,-0.0099,0.0039,9.86724,0.0135,-0.78232
31.06,21.742,0.04549,0.04475,9.86318,-0.00357,-0.0108,0.01362,9.86339,0.01774,-0.19235
31.08,21.756,0.04502,0.02256,9.83117,-0.00783,-0.00486,0.00834,9.8313,0.01243,-1.60433
31.1,21.77,0.04063,0.04767,9.88485,0.00026,-0.00687,0.01035,9.88505,0.01243,2.68743
31.12,21.784,0.01426,0.04578,9.87959,-0.00545,-0.00595,0.00972,9.8797,0.01263,-0.26735
31.14,21.798,0.03511,0.03132,9.86385,-0.00227,-0.00984,0.00455,9.86396,0.01108,-0.78711
31.16,21.812,-0.00049,0.04624,9.85737,0.00052,-0.00655,0.01271,9.85748,0.01431,-0.32398
31.18,21.826,-0.02367,0.03267,9.8453,0.00007,-0.0082,0.00507,9.84538,0.00964,-0.60488
31.2,21.84,-0.02965,0.03475,9.89027,-0.00873,-0.00488,0.00228,9.89037,0.01025,2.24935
31.22,21.854,-0.03618,0.03288,9.87319,-0.00434,-0.01532,0.00662,9.87331,0.01724,-0.85284
31.24,21.868,-0.06672,0.04059,9.85652,-0.00189,-0.00744,0.00552,9.85683,0.00945,-0.82406
31.26,21.882,-0.06078,0.03217,9.8282,-0.00876,-0.00495,0.00477,9.82844,0.01113,-1.41963
31.28,21.896,-0.07049,0.02729,9.84321,0.00032,-0.00512,0.00032,9.8435,0.00514,0.75314
31.3,21.91,-0.09693,0.01393,9.81,-0.00353,0.00008,-0.0014,9.81049,0.0038,-1.65095
31.32,21.924,-0.07492,0.03927,9.78029,-0.00368,-0.00987,0.00037,9.78066,0.01054,-1.49146
31.34,21.938,-0.07887,0.03896,9.82766,0.00397,-0.00446,0.01443,9.82806,0.01562,2.3701
31.36,21.952,-0.0369,0.04483,9.82336,-0.002,-0.00517,0.00308,9.82353,0.00634,-0.22624
31.38,21.966,-0.04414,0.04856,9.81702,-0.00583,-0.00469,-0.00041,9.81724,0.0075,-0.31489
31.4,21.98,-0.03273,0.03079,9.81235,0.00352,-0.00786,-0.00185,9.81245,0.0088,-0.23918
31.42,21.994,-0.00017,0.04063,9.81118,0.00093,-0.01266,0.00136,9.81126,0.01277,-0.05951
31.44,22.008,0.03269,0.01686,9.79529,-0.00634,-0.00666,0.00132,9.79536,0.00929,-0.79498
31.46,22.022,0.05286,0.04193,9.77408,0.00034,-0.00985,-0.00177,9.77432,0.01002,-1.05225
31.48,22.036,0.0731,0.02702,9.7929,-0.00235,-0.00848,0.0024,9.79321,0.00912,0.94488
31.5,22.05,0.07579,0.03493,9.78814,-0.00155,-0.00404,-0.00046,9.7885,0.00435,-0.23594
31.52,22.064,0.0688,0.04029,9.80017,0.0018,-0.00753,-0.00347,9.80049,0.00848,0.59978
31.54,22.078,0.08446,0.05214,9.79613,0.00698,-0.0105,-0.00288,9.79663,0.01293,-0.193
31.56,22.092,0.07012,0.04801,9.78387,-0.0071,-0.00705,-0.00123,9.78424,0.01008,-0.61964
31.58,22.106,0.03362,0.03573,9.78111,0.00393,-0.00397,0.00166,9.78124,0.00583,-0.15005
31.6,22.12,0.0352,0.02771,9.7753,0.00689,-0.00534,-0.00325,9.7754,0.0093,-0.29185
31.62,22.134,0.04864,0.04598,9.77399,0.00102,-0.00618,-0.00104,9.77422,0.00635,-0.05896
31.64,22.148,0.00496,0.03293,9.78345,0.00274,-0.00942,-0.00825,9.78351,0.01282,0.46446
31.66,22.162,-0.02577,0.02489,9.76231,0.00382,-0.00252,-0.01068,9.76238,0.01162,-1.05653
31.68,22.176,-0.00824,0.05402,9.75603,-0.00406,-0.00406,-0.00393,9.75618,0.00696,-0.30976
31.7,22.19,-0.0303,0.04224,9.77958,0.00501,-0.00826,-0.00885,9.77972,0.0131,1.17687
31.72,22.204,-0.01049,0.04241,9.75408,-0.00548,-0.01143,-0.00523,9.75418,0.01371,-1.2773
31.74,22.218,-0.04288,0.0589,9.74928,0.00171,-0.00235,-0.01121,9.74955,0.01159,-0.2311
31.76,22.232,-0.04064,0.01955,9.76888,0.00572,-0.00659,-0.00744,9.76899,0.01146,0.97171
31.78,22.246,-0.05243,0.01629,9.75426,0.00512,-0.00833,-0.01345,9.75441,0.01663,-0.72876
31.8,22.26,-0.06395,0.03367,9.73196,0.00627,-0.00596,-0.00615,9.73223,0.01062,-1.10924
31.82,22.274,-0.05019,0.03299,9.74363,0.00422,-0.00517,-0.01782,9.74381,0.01903,0.57921
31.84,22.288,-0.05131,0.03934,9.76004,0.00299,-0.00334,-0.01351,9.76026,0.01423,0.82224
31.86,22.302,-0.06291,0.02073,9.78343,0.00558,-0.00147,-0.01042,9.78366,0.01191,1.17003
31.88,22.316,-0.03889,0.03654,9.73802,0.00249,-0.00591,-0.01085,9.73817,0.0126,-2.27446
31.9,22.33,-0.06431,0.02694,9.73267,0.00336,-0.00938,-0.00853,9.73292,0.01312,-0.26225
31.92,22.344,-0.08121,0.02663,9.75273,0.00465,-0.00517,-0.00723,9.7531,0.01003,1.00887
31.94,22.358,-0.05966,0.03113,9.76057,0.00331,-0.0062,-0.01214,9.7608,0.01403,0.38504
31.96,22.372,-0.10586,0.01381,9.75881,0.00897,-0.00403,-0.01245,9.75939,0.01587,-0.07064
31.98,22.386,-0.1153,0.01719,9.75105,0.0047,-0.00383,-0.0141,9.75175,0.01535,-0.3822
32,22.4,-0.13422,0.01976,9.75166,0.00577,0.00036,-0.01184,9.75261,0.01318,0.04302
32.02,22.414,-0.12753,0.02148,9.74841,0.0063,0.00268,-0.01385,9.74927,0.01546,-0.16673
32.04,22.428,-0.14243,0.01591,9.72324,0.00164,-0.00266,-0.01703,9.7243,0.01731,-1.24875
32.06,22.442,-0.11442,0.02839,9.74547,0.00154,-0.00228,-0.01541,9.74619,0.01566,1.09451
32.08,22.456,-0.11507,0.01515,9.77165,0.00911,0.00008,-0.00852,9.77234,0.01247,1.30763
32.1,22.47,-0.07507,-0.00697,9.75134,0.00708,-0.00339,-0.01128,9.75163,0.01374,-1.03535
32.12,22.484,-0.08298,0.02688,9.78048,0.01065,0.00192,-0.01967,9.78087,0.02245,1.46178
32.14,22.498,-0.07492,0.00347,9.73198,0.00869,-0.00181,-0.01652,9.73226,0.01876,-2.43016
32.16,22.512,-0.03156,0.02633,9.73235,0.00749,-0.00668,-0.02179,9.73244,0.02399,0.00867
32.18,22.526,0.00198,-0.0004,9.76378,0.00458,-0.0058,-0.01178,9.76378,0.01391,1.56701
32.2,22.54,0.04527,0.02145,9.75716,0.01269,0.00019,-0.02579,9.75729,0.02874,-0.3244
32.22,22.554,0.03747,-0.01107,9.78779,0.00477,-0.00327,-0.02476,9.78787,0.02543,1.52914
32.24,22.568,0.06363,0.01149,9.74739,0.00312,-0.00272,-0.02029,9.7476,0.02071,-2.01357
32.26,22.582,0.05392,-0.00847,9.80136,0.01479,-0.00289,-0.01814,9.80152,0.02358,2.69574
32.28,22.596,0.04999,0.0022,9.78328,0.00322,-0.00052,-0.01528,9.78341,0.01563,-0.9055
32.3,22.61,0.05159,-0.00311,9.76804,0.00811,-0.00367,-0.01691,9.76818,0.01911,-0.76137
32.32,22.624,0.04409,0.00664,9.77991,0.00871,-0.0001,-0.01499,9.78001,0.01734,0.59145
32.34,22.638,0.04231,-0.02512,9.77457,0.01188,0.00191,-0.00853,9.7747,0.01475,-0.26556
32.36,22.652,0.03925,-0.00997,9.8043,0.00649,0.0027,-0.01717,9.80438,0.01855,1.48415
32.38,22.666,-0.03703,-0.00523,9.78848,0.00885,-0.00076,-0.01754,9.78856,0.01966,-0.79121
32.4,22.68,-0.04029,-0.00831,9.77947,0.00892,0.00265,-0.01893,9.77956,0.02109,-0.44984
32.42,22.694,-0.03431,0.00193,9.82184,0.01449,-0.00139,-0.00052,9.8219,0.01457,2.11727
32.44,22.708,-0.05164,-0.03341,9.81386,0.01217,0.00485,-0.01344,9.81406,0.01876,-0.39238
32.46,22.722,-0.07238,-0.00202,9.81449,0.00762,0.00165,-0.01508,9.81476,0.01698,0.03499
32.48,22.736,-0.07749,0.00168,9.82095,0.01001,0.00243,-0.01116,9.82125,0.01519,0.32482
32.5,22.75,-0.08102,-0.00205,9.85793,0.01415,-0.00223,-0.01301,9.85826,0.01935,1.85034
32.52,22.764,-0.03873,-0.01371,9.82505,0.01129,0.00301,-0.0147,9.82513,0.01877,-1.65638
32.54,22.778,-0.05427,-0.00256,9.84462,0.00901,0.00249,-0.01124,9.84477,0.01462,0.98175
32.56,22.792,-0.04401,-0.02638,9.79738,0.01085,0.0034,-0.01752,9.79751,0.02089,-2.36283
32.58,22.806,-0.05237,-0.0149,9.83207,0.00719,0.00568,-0.01055,9.83222,0.01397,1.73537
32.6,22.82,-0.08084,-0.01672,9.82444,0.0088,0.00097,-0.00436,9.82479,0.00987,-0.37131
32.62,22.834,-0.06151,-0.02169,9.82733,0.01032,0.00078,-0.01628,9.82754,0.0193,0.13755
32.64,22.848,-0.06996,-0.01354,9.86515,0.00714,0.00427,-0.00855,9.86541,0.01192,1.89324
32.66,22.862,-0.06034,-0.01975,9.84527,0.01272,0.00475,-0.01366,9.84547,0.01926,-0.9967
32.68,22.876,-0.03315,-0.03902,9.84632,0.00853,0.00754,-0.01121,9.84645,0.01598,0.049
32.7,22.89,-0.07454,-0.05153,9.83721,0.00836,0.00632,-0.01575,9.83763,0.01892,-0.44121
32.72,22.904,-0.05961,-0.00051,9.87356,0.00633,0.00028,-0.00988,9.87374,0.01174,1.80568
32.74,22.918,-0.0807,-0.02991,9.86235,0.01058,0.00889,-0.00563,9.86272,0.01492,-0.55103
32.76,22.932,-0.04907,-0.06521,9.88607,0.01194,0.00846,-0.01386,9.88641,0.02015,1.18437
32.78,22.946,-0.05872,-0.02721,9.84205,0.01416,0.00763,-0.00542,9.84226,0.01697,-2.20731
32.8,22.96,-0.03495,-0.02823,9.8526,0.01202,0.00861,-0.00457,9.85271,0.01547,0.52214
32.82,22.974,-0.01757,-0.016,9.87481,0.01607,0.0092,-0.01187,9.87484,0.022,1.10683
32.84,22.988,-0.00333,-0.05717,9.88749,0.01368,0.00137,-0.00941,9.88765,0.01666,0.64054
32.86,23.002,0.01904,-0.04455,9.87965,0.00788,0.00748,-0.00281,9.87977,0.01123,-0.39419
32.88,23.016,0.04438,-0.05261,9.89455,0.00964,0.00798,-0.00353,9.89479,0.01301,0.751
32.9,23.03,0.08824,-0.01278,9.89187,0.01028,0.00608,-0.00876,9.89227,0.01481,-0.12588
32.92,23.044,0.10307,-0.02068,9.87752,0.00525,0.00862,-0.00028,9.87808,0.0101,-0.70942
32.94,23.058,0.13258,-0.02434,9.90388,0.00433,0.00585,-0.00431,9.90479,0.00846,1.33557
32.96,23.072,0.11387,-0.0263,9.85671,0.00381,0.00747,-0.0069,9.85741,0.01086,-2.36947
32.98,23.086,0.08341,-0.07669,9.87864,0.01273,0.0054,-0.00202,9.87929,0.01397,1.09447
33,23.1,0.12995,-0.02981,9.84963,0.0082,0.01149,0.00372,9.85053,0.0146,-1.43804
33.02,23.114,0.13352,-0.05419,9.87583,0.00955,0.00524,0.00191,9.87688,0.01106,1.31712
33.04,23.128,0.10163,-0.03854,9.88984,0.01121,0.01214,-0.00347,9.89044,0.01689,0.67805
33.06,23.142,0.11628,-0.05115,9.86899,0.0072,0.01186,-0.00592,9.86981,0.01509,-1.03143
33.08,23.156,0.08578,-0.05679,9.86133,0.00643,0.0023,0.00395,9.86187,0.00788,-0.39717
33.1,23.17,0.05129,-0.02063,9.81911,0.00792,0.00643,0.00089,9.81927,0.01024,-2.12983
33.12,23.184,0.05447,-0.03294,9.84435,0.00722,-0.00045,-0.0058,9.84455,0.00927,1.26428
33.14,23.198,0.00672,-0.04698,9.85749,0.00895,0.01549,0.00444,9.85761,0.01843,0.65265
33.16,23.212,0.00918,-0.0627,9.85848,0.00958,0.01415,-0.00274,9.85868,0.01731,0.05374
33.18,23.226,0.03047,-0.03954,9.84196,0.01535,0.01341,0.00534,9.84209,0.02107,-0.82972
33.2,23.24,-0.01632,-0.06682,9.8588,0.01136,0.01015,0.00183,9.85904,0.01535,0.84746
33.22,23.254,-0.01971,-0.01891,9.91055,0.00646,0.00684,0.00416,9.91059,0.01028,2.57765
33.24,23.268,-0.00862,-0.05358,9.88313,0.00897,0.01098,0.0016,9.88328,0.01427,-1.36551
33.26,23.282,0.00179,-0.03458,9.82883,0.00739,0.00688,0.00746,9.82889,0.01255,-2.71967
33.28,23.296,-0.01675,-0.0456,9.84605,0.01053,0.00621,0.00707,9.84617,0.01412,0.86413
33.3,23.31,-0.00955,-0.04843,9.84137,0.00666,0.0077,0.01155,9.84149,0.01539,-0.23372
33.32,23.324,0.01066,-0.03087,9.78305,0.00658,0.00846,0.00882,9.7831,0.01388,-2.91952
33.34,23.338,-0.00651,-0.06543,9.82654,0.01246,0.00747,0.01005,9.82676,0.01766,2.18293
33.36,23.352,-0.00576,-0.06656,9.83944,0.00767,0.00215,0.00994,9.83967,0.01274,0.64544
33.38,23.366,0.01072,-0.03619,9.81716,0.00736,0.00911,0.01483,9.81723,0.0189,-1.12191
33.4,23.38,0.02638,-0.02947,9.8089,0.00898,0.00816,0.00969,9.80898,0.01553,-0.41275
33.42,23.394,-0.00172,-0.01498,9.81267,0.00462,0.00816,0.00647,9.81268,0.01139,0.18502
33.44,23.408,0.00924,-0.04377,9.81883,0.00767,0.00195,0.00897,9.81893,0.01196,0.31243
33.46,23.422,0.01969,-0.02402,9.81867,0.00566,0.0122,0.00946,9.81871,0.01644,-0.01064
33.48,23.436,-0.00388,-0.03042,9.80173,0.00755,0.00559,0.01144,9.80178,0.01481,-0.8467
33.5,23.45,0.01322,-0.02913,9.80547,0.00706,0.0072,0.00945,9.80553,0.01382,0.18734
33.52,23.464,0.02463,-0.02178,9.7764,0.00491,0.00535,0.01136,9.77646,0.01349,-1.45351
33.54,23.478,0.02425,0.00615,9.78507,0.00279,0.00586,0.00522,9.7851,0.00833,0.43209
33.56,23.492,0.05681,-0.07928,9.76498,0.01033,0.01105,0.01777,9.76547,0.02334,-0.98136
33.58,23.506,0.04732,-0.01958,9.83639,0.00493,0.01238,0.01378,9.83652,0.01917,3.55241
33.6,23.52,0.09826,-0.00931,9.80019,0.009,0.00641,0.01055,9.80069,0.01528,-1.79165
33.62,23.534,0.07678,-0.04244,9.78844,0.0069,0.00614,0.01719,9.78884,0.01951,-0.59251
33.64,23.548,0.11172,0.00296,9.79834,0.00288,0.00539,0.01694,9.79898,0.018,0.50707
33.66,23.562,0.11202,-0.01547,9.79178,0.00042,0.00292,0.016,9.79243,0.01627,-0.32718
33.68,23.576,0.14276,0.02538,9.74559,0.00132,0.00724,0.01717,9.74667,0.01869,-2.2882
33.7,23.59,0.12236,-0.05061,9.72463,0.00124,0.0079,0.01085,9.72553,0.01347,-1.05703
33.72,23.604,0.1151,-0.03841,9.7545,0.0029,0.00515,0.01175,9.75525,0.01315,1.48623
33.74,23.618,0.14146,-0.0075,9.77763,0.00484,0.00757,0.01182,9.77866,0.01485,1.17013
33.76,23.632,0.10834,-0.01902,9.7445,0.0112,0.0017,0.01184,9.74512,0.01638,-1.67665
33.78,23.646,0.10208,-0.02695,9.74854,-0.00028,0.00224,0.01508,9.74911,0.01525,0.19918
33.8,23.66,0.06845,-0.01857,9.76428,-0.00172,0.00433,0.01491,9.76454,0.01562,0.77149
33.82,23.674,0.03618,-0.03654,9.77145,0.00168,0.00757,0.02162,9.77159,0.02296,0.35263
33.84,23.688,0.01347,-0.03563,9.7657,0.00012,0.00408,0.01797,9.76577,0.01843,-0.29101
33.86,23.702,-0.02158,-0.02457,9.74969,0.00163,0.00341,0.01429,9.74975,0.01478,-0.80113
33.88,23.716,-0.01473,-0.01494,9.75357,-0.00197,0.00089,0.02895,9.75359,0.02903,0.19229
33.9,23.73,-0.03601,-0.00673,9.69982,0.00282,0.0087,0.01003,9.69989,0.01357,-2.68507
33.92,23.744,-0.02466,0.01672,9.7534,0.00321,0.00234,0.00821,9.75345,0.00912,2.67771
33.94,23.758,-0.07654,0.01422,9.75537,0.00044,0.00739,0.01358,9.75568,0.01546,0.11172
33.96,23.772,-0.07909,-0.0311,9.76104,0.00602,0.00254,0.01145,9.76141,0.01318,0.28672
33.98,23.786,-0.07922,0.03282,9.77541,0.0029,0.00143,0.01734,9.77578,0.01764,0.71839
34,23.8,-0.06867,-0.01831,9.74322,-0.00123,-0.00066,0.02159,9.74348,0.02164,-1.61506
34.02,23.814,-0.04497,-0.01433,9.76664,-0.00039,0.00034,0.0167,9.76675,0.0167,1.16364
34.04,23.828,-0.05643,-0.00266,9.76887,-0.00172,0.00205,0.01304,9.76903,0.01332,0.11398
34.06,23.842,-0.05381,-0.0041,9.75289,0.00155,-0.00069,0.01788,9.75304,0.01796,-0.79948
34.08,23.856,-0.02536,0.01705,9.8009,0.00389,0.00068,0.01661,9.80094,0.01707,2.39506
34.1,23.87,-0.03297,-0.00938,9.77825,0.00347,0.00166,0.02192,9.77831,0.02226,-1.13182
34.12,23.884,-0.01903,-0.01225,9.77741,-0.00312,-0.00257,0.01022,9.77743,0.01099,-0.0438
34.14,23.898,-0.0257,-0.01503,9.75402,-0.00306,-0.00803,0.00878,9.75406,0.01229,-1.1684
34.16,23.912,-0.02702,-0.01309,9.7705,-0.00218,-0.00044,0.01737,9.77054,0.01752,0.82397
34.18,23.926,0.00159,0.01692,9.76658,0.00279,0.0038,0.00891,9.7666,0.01008,-0.19731
34.2,23.94,-0.02793,0.0012,9.74235,-0.00828,-0.00335,0.01252,9.74239,0.01538,-1.21032
34.22,23.954,-0.03011,-0.00781,9.79497,-0.0049,-0.00366,0.00676,9.79502,0.00911,2.63123
34.24,23.968,-0.0093,-0.00065,9.75266,-0.0029,0.00259,0.014,9.75267,0.01453,-2.11738
34.26,23.982,0.01307,0.0312,9.76143,0.00072,-0.00116,0.01404,9.76149,0.01411,0.44108
34.28,23.996,0.03349,0.04173,9.77546,0.00008,0.00031,0.00731,9.7756,0.00731,0.70565
34.3,24.01,0.01791,0.01671,9.77606,-0.0043,-0.00391,0.0087,9.77609,0.01047,0.02417
34.32,24.024,0.02274,0.00978,9.75059,-0.00348,-0.00231,0.01066,9.75062,0.01145,-1.27325
34.34,24.038,0.0188,0.00969,9.78787,-0,-0.00401,0.00702,9.78789,0.00808,1.8635
34.36,24.052,0.02648,0.01227,9.79902,-0.00377,-0.00708,0.00661,9.79907,0.01039,0.55871
34.38,24.066,0.05344,0.02414,9.76469,-0.00246,-0.00166,0.00931,9.76487,0.00977,-1.70998
34.4,24.08,0.07735,0.048,9.79898,0.00005,-0.0104,0.01499,9.7994,0.01824,1.7268
34.42,24.094,0.06701,0.02268,9.79912,-0.01051,-0.00464,0.00906,9.79937,0.01463,-0.00138
34.44,24.108,0.04601,0.03005,9.78465,-0.00405,-0.00272,0.0102,9.7848,0.0113,-0.72862
34.46,24.122,0.04368,0.03937,9.84403,-0.00286,-0.00711,0.00468,9.8442,0.00898,2.97001
34.48,24.136,0.05087,0.05963,9.83502,-0.00598,-0.00165,0.0067,9.83533,0.00913,-0.4436
34.5,24.15,-0.00949,0.04023,9.81092,-0.00834,-0.00416,0.00832,9.81101,0.0125,-1.2162
34.52,24.164,0.03441,0.04411,9.83669,-0.00902,-0.00899,0.01122,9.83685,0.01697,1.29228
34.54,24.178,-0.00818,0.05091,9.81084,-0.0089,-0.00628,0.0023,9.81098,0.01114,-1.29361
34.56,24.192,-0.06021,0.02991,9.80747,-0.0075,-0.0066,-0.00439,9.8077,0.01091,-0.16375
34.58,24.206,-0.07736,0.03601,9.83885,-0.00435,-0.00708,0.00124,9.83922,0.0084,1.57579
34.6,24.22,-0.10484,0.04631,9.86587,-0.01218,-0.00417,0.00274,9.86654,0.01316,1.36597
34.62,24.234,-0.1176,0.03531,9.87354,-0.00702,-0.00358,0.00569,9.8743,0.00972,0.38808
34.64,24.248,-0.11888,0.03094,9.86005,-0.00836,-0.00467,0.00837,9.86082,0.01271,-0.6741
34.66,24.262,-0.13365,0.03301,9.85753,-0.00003,-0.00532,0.00086,9.85849,0.00539,-0.11644
34.68,24.276,-0.14316,0.03392,9.85271,-0.01323,-0.00782,0.00317,9.85381,0.0157,-0.23416
34.7,24.29,-0.14247,0.06014,9.85705,-0.00749,-0.00592,0.00289,9.85827,0.00997,0.22303
34.72,24.304,-0.11604,0.03779,9.82835,-0.00325,-0.0096,0.00327,9.82911,0.01065,-1.45784
34.74,24.318,-0.13762,0.0434,9.87061,-0.00654,-0.00404,-0.00533,9.87166,0.00936,2.12751
34.76,24.332,-0.10401,0.02435,9.87186,-0.00319,-0.01153,0.0019,9.87243,0.01212,0.03863
34.78,24.346,-0.09552,0.06736,9.85754,-0.01233,-0.00401,-0.00398,9.85824,0.01357,-0.70986
34.8,24.36,-0.06233,0.01402,9.85822,-0.004,-0.00675,-0.00627,9.85843,0.01005,0.00952
34.82,24.374,-0.07461,0.04269,9.87242,-0.00807,-0.00828,0.00334,9.87279,0.01204,0.71839
34.84,24.388,-0.05757,0.05591,9.85224,-0.00589,-0.0087,-0.00731,9.85256,0.0128,-1.01165
34.86,24.402,-0.04783,0.02675,9.89508,-0.00938,-0.00693,-0.00593,9.89523,0.01308,2.13339
34.88,24.416,-0.05554,0.06747,9.86664,-0.00997,-0.00832,0.0001,9.86703,0.01299,-1.4101
34.9,24.43,-0.03775,0.02076,9.87669,-0.00596,-0.00675,-0.00328,9.87678,0.00958,0.48756
34.92,24.444,-0.04137,0.0594,9.88567,-0.01297,-0.00275,-0.01029,9.88594,0.01678,0.45792
34.94,24.458,-0.01684,0.04313,9.87005,-0.00995,-0.00504,-0.00528,9.87016,0.01234,-0.78901
34.96,24.472,-0.03128,0.04697,9.90564,-0.0042,-0.0152,-0.00198,9.9058,0.0159,1.78229
34.98,24.486,-0.0181,0.00989,9.87388,-0.00757,-0.0078,-0.01467,9.8739,0.01826,-1.59509
35,24.5,-0.00713,0.04527,9.85291,-0.00686,-0.00563,-0.00925,9.85302,0.01282,-1.04425
35.02,24.514,-0.01211,0.02986,9.88429,-0.00823,-0.01475,-0.00853,9.88434,0.01892,1.56608
35.04,24.528,-0.02147,0.04074,9.87264,-0.00891,-0.00881,-0.00365,9.87275,0.01305,-0.5793
35.06,24.542,-0.00734,0.03779,9.84557,-0.00972,-0.0105,-0.00878,9.84564,0.01679,-1.35537
35.08,24.556,-0.00077,0.03623,9.85747,-0.01464,-0.00904,-0.01132,9.85754,0.0206,0.59471
35.1,24.57,0.02767,0.02798,9.87813,-0.00693,-0.01023,-0.00988,9.87821,0.01582,1.03344
35.12,24.584,0.02262,0.02199,9.82526,-0.01075,-0.00465,-0.01061,9.82531,0.0158,-2.64506
35.14,24.598,0.0427,0.0395,9.87157,-0.01479,-0.00548,-0.00755,9.87174,0.01748,2.32171
35.16,24.612,0.07228,0.05931,9.85606,-0.00903,-0.01119,-0.01541,9.8565,0.02107,-0.76199
35.18,24.626,0.01695,0.04282,9.88825,-0.01113,-0.01107,-0.01473,9.88836,0.02153,1.59279
35.2,24.64,0.03467,0.04949,9.8409,-0.0075,-0.01051,-0.01476,9.84109,0.01961,-2.36338
35.22,24.654,0.04262,0.06372,9.86939,-0.0086,-0.00471,-0.01273,9.86969,0.01607,1.42983
35.24,24.668,0.03784,0.05148,9.8362,-0.01077,-0.0088,-0.01281,9.83641,0.01891,-1.66374
35.26,24.682,-0.02814,0.02243,9.83832,-0.0091,-0.00562,-0.01269,9.83839,0.01659,0.09898
35.28,24.696,-0.03612,0.04148,9.87239,-0.01441,-0.00926,-0.01314,9.87254,0.02158,1.70749
35.3,24.71,-0.04764,0.00494,9.81073,-0.01473,-0.005,-0.00923,9.81085,0.01809,-3.08466
35.32,24.724,-0.10113,0.02451,9.81749,-0.00824,-0.00044,-0.00847,9.81804,0.01183,0.35948
